Header,Time,Gyro(X),Gyro(Y),Gyro(Z),Ang. Vel(X),Ang. Vel(Y),Ang. Vel(Z),Accel(X),Accel(Y),Accel(Z),Magn(X),Magn(Y),Magn(Z),Pressure,Temp(LPS),Humidity,Temp(HTS),GPS Fix,Latitude,Longitude,Altitude,Speed,Time,Timestamp,# of Satellites
30,23702261,153,-498,-854,-420,-630,-280,78,456,-877,-205,189,-409,861.2999878,42.5,20.5,41.40000153,2,32.93967819,106.9226456,1390.199951,0,23702261,50,14
30,23702592,152,-497,-851,-560,-700,-280,70,456,-865,-196,193,-408,861.3800049,42.5,20.5,41.40000153,2,32.93967819,106.9226456,1390.199951,0,23702592,51,13
30,23702930,155,-500,-856,-560,-700,-280,82,464,-873,-207,201,-420,861.4299927,42.5,20.5,41.40000153,2,32.93967819,106.9226456,1390.199951,0,23702930,57,13
30,23703260,155,-497,-854,-420,-700,-280,82,456,-853,-216,195,-405,861.3599854,42.5,20.5,41.40000153,2,32.93967819,106.9226456,1390,0,23703260,50,13
30,23703591,154,-499,-853,-560,-700,-280,90,464,-865,-198,195,-408,861.289978,42.5,20.79999924,41.40000153,2,32.93967819,106.9226456,1390,0,23703591,51,14
30,23703923,152,-499,-853,-420,-700,-280,78,460,-853,-204,192,-403,861.3200073,42.5,20.79999924,41.40000153,2,32.93967819,106.9226456,1390,0,23703923,51,14
30,23704252,153,-498,-852,-490,-700,-280,82,464,-865,-210,205,-408,861.3900146,42.5,20.79999924,41.40000153,2,32.93967819,106.9226456,1390,0,23704252,50,14
30,23704589,156,-498,-851,-490,-700,-210,90,456,-861,-202,196,-408,861.3200073,42.5,20.70000076,41.40000153,2,32.93967819,106.9226456,1390,0,23704589,57,14
30,23704921,154,-498,-852,-560,-630,-280,82,460,-861,-210,196,-411,861.4299927,42.5,20.70000076,41.40000153,2,32.93967819,106.9226456,1390,0,23704921,51,14
30,23705251,154,-499,-854,-560,-770,-210,74,456,-853,-207,201,-414,861.3300171,42.5,20.70000076,41.40000153,2,32.93967819,-11.08333302,13,0,23705251,50,14
30,23705584,155,-498,-853,-490,-700,-210,78,460,-865,-202,199,-420,861.3400269,42.5,20.60000038,41.40000153,2,32.93967819,-11.08333302,13,0,23705584,52,0
30,23705921,154,-498,-854,-490,-770,-210,90,456,-861,-193,190,-412,861.2700195,42.5,20.60000038,41.40000153,2,32.93967819,-11.08333302,13,0,23705921,57,0
30,23706250,155,-498,-853,-560,-700,-280,86,456,-873,-205,193,-414,861.3499756,42.5,20.60000038,41.40000153,2,32.93967819,-11.08333302,13,0,23706250,50,0
30,23706582,155,-499,-850,-490,-630,-280,70,456,-869,-198,198,-409,861.3099976,42.5,20.5,41.40000153,2,32.93967819,-11.08333302,13,0,23706582,51,14
30,23706914,153,-499,-853,-560,-700,-280,86,464,-877,-210,199,-420,861.25,42.5,20.5,41.40000153,2,32.93967819,-11.08333302,13,0,23706914,51,14
30,23707249,153,-497,-852,-490,-700,-280,62,452,-857,-202,199,-412,861.2299805,42.5,20.5,41.40000153,2,32.93968201,-11.08333302,138,0,23707249,56,14
30,23707580,157,-478,-805,0,-210,-350,62,421,-834,-207,192,-412,861.2299805,42.5,20.60000038,41.40000153,2,32.93968201,-11.08333302,138,0,23707580,51,2
30,23707912,149,-500,-846,-70,-560,-280,74,456,-841,-204,196,-418,861.3499756,42.5,20.60000038,41.40000153,2,32.93968201,-11.08333302,138,0,23707912,51,2
30,23708241,152,-498,-851,-560,-700,-280,78,456,-861,-204,199,-414,861.3499756,42.5,20.60000038,41.40000153,2,32.93968201,-11.08333302,138,0,23708241,50,2
30,23708580,153,-498,-850,-560,-700,-280,86,452,-865,-208,198,-408,861.4199829,42.5,20.89999962,41.40000153,2,32.93968201,-11.08333302,138,0,23708580,58,14
30,23708912,153,-500,-854,-490,-700,-280,78,460,-857,-207,201,-420,861.2399902,42.5,20.89999962,41.40000153,2,32.93968201,-11.08333302,138,0,23708912,51,14
30,23709241,153,-499,-853,-630,-700,-280,86,456,-853,-204,196,-406,861.4299927,42.59999847,20.89999962,41.40000153,2,32.93968201,-1.100000024,13,0,23709241,50,14
30,23709573,154,-498,-858,-560,-700,-280,94,456,-869,-210,189,-412,861.3099976,42.59999847,20.39999962,41.40000153,2,32.93968201,-1.100000024,13,0,23709573,51,13
30,23709905,151,-493,-854,-560,-700,-210,62,456,-838,-205,196,-418,861.3599854,42.59999847,20.39999962,41.40000153,2,32.93968201,-1.100000024,13,0,23709905,51,1
30,23710241,154,-498,-849,-700,-700,-210,82,452,-869,-208,193,-408,861.3200073,42.59999847,20.39999962,41.40000153,2,32.93968201,-1.100000024,0,0,23710241,56,1
30,23710572,155,-496,-849,-490,-700,-210,82,460,-857,-204,199,-417,861.3699951,42.59999847,20.60000038,41.40000153,2,32.93968201,-1.100000024,0,0,23710572,51,13
30,23710904,154,-495,-850,-490,-630,-210,66,456,-861,-204,189,-415,861.2800293,42.59999847,20.60000038,41.40000153,2,32.93968201,-1.100000024,0,0,23710904,51,1
30,23711233,154,-497,-853,-560,-770,-210,74,449,-880,-205,193,-403,861.4000244,42.59999847,20.60000038,41.40000153,2,32.93968201,-1.100000024,0,0,23711233,50,1
30,23711571,155,-498,-853,-560,-700,-210,74,456,-853,-199,192,-420,861.3699951,42.59999847,20.70000076,41.40000153,2,32.93968201,-1.100000024,0,0,23711571,57,13
30,23711902,158,-498,-852,-560,-700,-280,90,456,-853,-208,201,-412,861.3599854,42.59999847,20.70000076,41.40000153,2,32.93968201,-1.100000024,0,0,23711902,51,1
30,23712245,155,-498,-854,-560,-700,-210,86,456,-869,-201,195,-414,861.3699951,42.59999847,20.70000076,41.40000153,2,32.93968201,-1.100000024,0,0,23712245,63,1
30,23712577,155,-498,-854,-560,-700,-210,82,452,-853,-210,195,-411,861.3599854,42.59999847,20.39999962,41.40000153,2,32.93968201,-1.100000024,0,0,23712577,51,13
30,23712914,154,-498,-854,-490,-700,-280,78,460,-857,-211,193,-414,861.4099731,42.59999847,20.39999962,41.40000153,2,32.93968201,-1.100000024,0,0,23712914,57,1
30,23713244,154,-499,-853,-490,-630,-350,78,456,-869,-207,199,-417,861.3599854,42.59999847,20.39999962,41.40000153,2,32.93968201,-106.921669,1389,0,23713244,50,1
30,23713585,154,-499,-852,-560,-700,-210,78,460,-861,-207,201,-403,861.4400024,42.59999847,20.5,41.40000153,2,32.93968201,-106.921669,1389,0,23713585,61,14
30,23713917,153,-500,-852,-490,-700,-210,74,456,-853,-205,195,-420,861.3300171,42.59999847,20.5,41.40000153,2,32.93968201,-106.921669,1389,0,23713917,51,14
30,23714246,154,-499,-853,-560,-700,-210,82,456,-869,-202,190,-417,861.3900146,42.59999847,20.5,41.40000153,2,32.93968201,-106.9226379,1388.900024,0,23714246,51,14
30,23714575,155,-499,-852,-560,-700,-210,82,456,-853,-199,189,-403,861.3499756,42.59999847,20.60000038,41.40000153,2,32.93968201,-106.9226379,1388.900024,0,23714575,48,14
30,23714907,154,-497,-852,-560,-630,-280,78,460,-857,-207,189,-409,861.2399902,42.59999847,20.60000038,41.40000153,2,32.93968201,-106.9226379,1388.900024,0,23714907,51,14
30,23715236,153,-497,-854,-560,-700,-210,78,452,-865,-208,193,-412,861.1900024,42.59999847,20.60000038,41.40000153,2,32.93968201,-1.100000024,1,0,23715236,50,14
30,23715568,154,-499,-854,-630,-770,-280,78,449,-853,-204,192,-406,861.2800293,42.59999847,20.79999924,41.40000153,2,32.93968201,-1.100000024,1,0,23715568,51,14
30,23715906,155,-499,-852,-560,-700,-280,82,460,-849,-210,201,-412,861.2600098,42.59999847,20.79999924,41.40000153,2,32.93968201,-1.100000024,1,0,23715906,57,14
30,23716235,153,-497,-851,-490,-700,-210,82,456,-857,-211,193,-405,861.2800293,42.59999847,20.79999924,41.40000153,2,32.93968201,-106.9226379,1388.699951,0,23716235,51,14
30,23716568,154,-498,-853,-560,-700,-210,70,456,-884,-207,187,-414,861.4299927,42.59999847,20.39999962,41.40000153,2,32.93968201,-106.9226379,1388.699951,0,23716568,51,2
30,23716900,155,-499,-853,-560,-700,-280,66,456,-845,-208,205,-409,861.3200073,42.59999847,20.39999962,41.40000153,2,32.93968201,-106.9226379,1388.699951,0,23716900,51,2
30,23717235,153,-496,-849,-420,-630,-280,66,452,-853,-205,199,-414,861.3400269,42.59999847,20.39999962,41.40000153,2,32.93968201,-1.100000024,13,0,23717235,56,2
30,23717567,153,-500,-852,-630,-700,-280,82,468,-853,-202,193,-412,861.3699951,42.59999847,20.70000076,41.40000153,2,32.93968201,-1.100000024,13,0,23717567,51,14
30,23717899,152,-499,-859,-210,-560,-280,86,460,-853,-213,202,-408,861.3200073,42.59999847,20.70000076,41.40000153,2,32.93968201,-1.100000024,13,0,23717899,51,14
30,23718229,151,-496,-853,-490,-700,-280,82,464,-857,-205,196,-415,861.3900146,42.59999847,20.70000076,41.40000153,2,32.93968201,-1.100000024,1388.400024,0,23718229,50,14
30,23718566,154,-500,-856,-490,-630,-280,82,464,-853,-210,196,-414,861.4199829,42.59999847,20.5,41.40000153,2,32.93968201,-1.100000024,1388.400024,0,23718566,57,14
30,23718899,152,-500,-855,-840,-770,-280,74,460,-869,-204,201,-417,861.3400269,42.59999847,20.5,41.40000153,2,32.93968201,-1.100000024,1388.400024,0,23718899,51,14
30,23719228,157,-498,-852,-280,-700,-210,66,460,-841,-201,187,-417,861.3499756,42.59999847,20.5,41.40000153,2,32.93967819,-106.9166641,1388,0,23719228,50,14
30,23719560,153,-503,-857,-280,-490,-350,78,460,-841,-214,198,-408,861.5100098,42.59999847,20.5,41.40000153,2,32.93967819,-106.9166641,1388,0,23719560,51,1
30,23719892,151,-497,-851,-490,-700,-210,74,445,-849,-199,196,-406,861.3499756,42.59999847,20.5,41.40000153,2,32.93967819,-106.9166641,1388,0,23719892,51,1
30,23720228,154,-497,-853,-560,-700,-280,74,456,-849,-195,196,-418,861.3599854,42.59999847,20.5,41.40000153,2,32.93967819,-106.9166641,1388,0,23720228,56,1
30,23720560,156,-497,-849,-490,-700,-280,78,464,-853,-202,192,-414,861.3200073,42.59999847,20.5,41.40000153,2,32.93967819,-106.9166641,1388,0,23720560,51,12
30,23720891,155,-497,-851,-490,-700,-210,82,456,-869,-207,195,-411,861.25,42.59999847,20.5,41.40000153,2,32.93967819,-106.9166641,1388,0,23720891,51,12
30,23721221,152,-498,-850,-560,-630,-280,82,464,-857,-202,202,-399,861.2800293,42.59999847,20.5,41.40000153,2,32.93967819,-106.9166641,1388,0,23721221,50,12
30,23721559,154,-498,-850,-490,-700,-280,90,464,-877,-199,186,-411,861.4000244,42.59999847,20.5,41.40000153,2,32.93967819,-106.9166641,1388,0,23721559,57,14
30,23721891,154,-499,-853,-490,-700,-280,74,456,-849,-205,195,-417,861.3699951,42.59999847,20.60000038,41.40000153,2,32.93967819,-106.9166641,1388,0,23721891,51,14
30,23722220,154,-498,-854,-560,-700,-280,86,460,-857,-210,187,-409,861.3699951,42.59999847,20.60000038,41.40000153,2,32.93967819,-106.9166641,1388,0,23722220,50,14
30,23722552,155,-499,-853,-490,-700,-280,74,456,-869,-198,195,-414,861.3400269,42.59999847,20.60000038,41.40000153,2,32.93967819,-106.9166641,1388,0,23722552,51,4
30,23722889,155,-498,-853,-490,-630,-210,59,452,-869,-202,198,-415,861.2600098,42.59999847,20.70000076,41.40000153,2,32.93967819,-106.9166641,1388,0,23722889,57,4
30,23723218,154,-498,-853,-630,-700,-210,78,460,-880,-201,183,-403,861.3300171,42.59999847,20.70000076,41.40000153,2,32.93967819,-106.9166641,1388,0,23723218,50,4
30,23723549,155,-497,-853,-630,-700,-280,74,449,-853,-211,184,-415,861.3200073,42.59999847,20.70000076,41.40000153,2,32.93967819,-106.9166641,1388,0,23723549,51,14
30,23723881,155,-498,-852,-560,-700,-280,82,460,-877,-195,199,-409,861.3900146,42.59999847,20.89999962,41.40000153,2,32.93967819,-106.9166641,1388,0,23723881,51,14
30,23724218,153,-497,-853,-560,-700,-280,82,456,-888,-207,193,-406,861.3800049,42.59999847,20.89999962,41.40000153,2,32.93967819,-11.08333302,13,0,23724218,56,14
30,23724549,154,-500,-853,-560,-700,-210,78,468,-849,-204,192,-414,861.4000244,42.59999847,20.89999962,41.40000153,2,32.93967819,-11.08333302,13,0,23724549,51,14
30,23724881,154,-498,-851,-490,-700,-210,66,460,-873,-213,201,-414,861.4799805,42.59999847,20.5,41.5,2,32.93967819,-11.08333302,13,0,23724881,51,14
30,23725210,153,-496,-852,-490,-700,-280,74,452,-869,-205,190,-415,861.3599854,42.59999847,20.5,41.5,2,32.93967819,-11.08333302,13,0,23725210,50,14
30,23725542,154,-497,-851,-560,-700,-280,78,452,-857,-201,192,-406,861.3200073,42.59999847,20.5,41.5,2,32.93967819,-11.08333302,13,0,23725542,51,14
30,23725880,154,-498,-852,-490,-700,-210,78,460,-865,-205,195,-412,861.3099976,42.59999847,20.5,41.40000153,2,32.93967819,-11.08333302,13,0,23725880,57,14
30,23726209,154,-500,-852,-490,-700,-280,94,456,-849,-214,202,-409,861.2399902,42.59999847,20.5,41.40000153,2,32.93967819,-11.08333302,13,0,23726209,50,14
30,23726540,154,-498,-851,-490,-630,-210,82,464,-877,-199,198,-411,861.3099976,42.59999847,20.5,41.40000153,2,32.93967819,-11.08333302,13,0,23726540,51,14
30,23726872,153,-498,-854,-490,-700,-210,78,452,-869,-211,195,-408,861.2800293,42.59999847,20.79999924,41.5,2,32.93967819,-11.08333302,13,0,23726872,51,14
30,23727207,155,-500,-854,-630,-700,-210,82,456,-861,-213,196,-412,861.289978,42.59999847,20.79999924,41.5,2,32.93967819,-11.08333302,13,0,23727207,56,14
30,23727538,155,-500,-856,-560,-630,-280,78,460,-845,-199,192,-402,861.3699951,42.59999847,20.79999924,41.5,2,32.93967819,-11.08333302,13,0,23727538,51,14
30,23727870,155,-498,-852,-490,-700,-280,78,460,-845,-204,189,-405,861.2700195,42.59999847,20.5,41.5,2,32.93967819,-11.08333302,13,0,23727870,51,14
30,23728200,154,-500,-851,-490,-630,-280,82,460,-865,-207,196,-415,861.2000122,42.59999847,20.5,41.5,2,32.9383316,-106.9226379,1389.300049,0,23728200,50,14
30,23728537,153,-498,-853,-490,-700,-280,82,452,-865,-204,189,-415,861.2600098,42.59999847,20.5,41.5,2,32.9383316,-106.9226379,1389.300049,0,23728537,57,13
30,23728882,154,-497,-853,-490,-700,-210,78,464,-853,-208,199,-417,861.2700195,42.59999847,20.60000038,41.5,2,32.9383316,-106.9226379,1389.300049,0,23728882,64,1
30,23729212,155,-499,-852,-560,-700,-210,82,452,-861,-205,189,-414,861.2999878,42.59999847,20.60000038,41.5,2,32.93967819,-1.100000024,13,0,23729212,51,1
30,23729544,153,-499,-852,-490,-700,-210,70,456,-888,-205,193,-414,861.3099976,42.59999847,20.60000038,41.5,2,32.93967819,-1.100000024,13,0,23729544,51,14
30,23729882,153,-497,-852,-490,-630,-280,70,452,-861,-202,193,-406,861.1699829,42.59999847,21,41.5,2,32.93967819,-1.100000024,13,0,23729882,57,14
30,23730211,154,-497,-854,-560,-700,-210,78,452,-857,-196,190,-414,861.1799927,42.59999847,21,41.5,2,32.93967819,-106.9225006,1389.099976,0,23730211,50,14
30,23730543,155,-498,-852,-630,-700,-280,82,449,-861,-201,187,-412,861.3300171,42.59999847,21,41.5,2,32.93967819,-106.9225006,1389.099976,0,23730543,51,13
30,23730875,153,-496,-849,-490,-700,-280,70,449,-849,-210,202,-414,861.1900024,42.59999847,20.39999962,41.5,2,32.93967819,-106.9225006,1389.099976,0,23730875,51,1
30,23731205,154,-496,-855,-490,-770,-210,78,456,-861,-199,196,-411,861.3400269,42.59999847,20.39999962,41.5,2,32.93967819,-11.08333302,138,0,23731205,50,1
30,23731544,155,-499,-847,-630,-770,-210,82,460,-849,-205,192,-409,861.3300171,42.59999847,20.39999962,41.5,2,32.93967819,-11.08333302,138,0,23731544,58,14
30,23731876,129,-508,-862,-910,-1120,-70,82,464,-888,-205,201,-414,861.3099976,42.59999847,20.60000038,41.5,2,32.93967819,-11.08333302,138,0,23731876,51,14
30,23732204,155,-504,-850,-490,-630,-210,86,468,-853,-198,196,-409,861.4000244,42.59999847,20.60000038,41.5,2,32.93967819,-11.08333302,1389.199951,0,23732204,50,14
30,23732536,152,-495,-857,-420,-700,-210,78,452,-877,-205,204,-408,861.3200073,42.59999847,20.60000038,41.5,2,32.93967819,-11.08333302,1389.199951,0,23732536,51,12
30,23732873,154,-497,-856,-560,-700,-280,82,460,-869,-204,205,-405,861.289978,42.59999847,20.79999924,41.5,2,32.93967819,-11.08333302,1389.199951,0,23732873,57,12
30,23733203,153,-498,-853,-630,-700,-210,70,452,-841,-204,199,-412,861.2800293,42.59999847,20.79999924,41.5,2,32.93967819,-106.921669,1389,0,23733203,50,12
30,23733535,153,-497,-855,-490,-700,-280,78,452,-857,-205,190,-415,861.2199707,42.59999847,20.79999924,41.5,2,32.93967819,-106.921669,1389,0,23733535,51,14
30,23733866,153,-497,-855,-560,-700,-280,70,452,-869,-198,195,-408,861.1799927,42.59999847,20.39999962,41.5,2,32.93967819,-106.921669,1389,0,23733866,51,14
30,23734211,153,-496,-854,-490,-700,-280,78,456,-861,-202,193,-406,861.25,42.59999847,20.39999962,41.5,2,32.9383316,-106.9226379,1389.300049,0,23734211,66,14
30,23734544,153,-498,-853,-490,-700,-280,70,452,-869,-202,193,-409,861.2299805,42.70000076,20.39999962,41.5,2,32.9383316,-106.9226379,1389.300049,0,23734544,51,1
30,23734875,155,-498,-855,-420,-700,-280,62,456,-869,-202,193,-408,861.4400024,42.70000076,20.60000038,41.5,2,32.9383316,-106.9226379,1389.300049,0,23734875,51,1
30,23735205,153,-495,-852,-490,-630,-210,82,456,-861,-205,196,-412,861.2299805,42.70000076,20.60000038,41.5,2,32.9383316,-106.9226303,1389.199951,0,23735205,50,1
30,23735536,153,-496,-853,-490,-700,-210,74,449,-861,-199,195,-417,861.3400269,42.59999847,20.60000038,41.5,2,32.9383316,-106.9226303,1389.199951,0,23735536,51,14
30,23735865,152,-498,-851,-490,-630,-210,62,452,-849,-208,201,-420,861.2700195,42.70000076,20.89999962,41.5,2,32.9383316,-106.9226303,1389.199951,0,23735865,48,14
30,23736194,155,-496,-854,-420,-700,-210,86,452,-869,-202,196,-412,861.2700195,42.70000076,20.89999962,41.5,2,32.93967819,-1.100000024,1,0,23736194,50,14
30,23736526,153,-496,-853,-490,-700,-280,86,460,-849,-211,205,-415,861.3400269,42.70000076,20.89999962,41.5,2,32.93967819,-1.100000024,1,0,23736526,51,13
30,23736858,152,-496,-853,-490,-700,-210,82,460,-857,-205,192,-411,861.1900024,42.70000076,20.70000076,41.5,2,32.93967819,-1.100000024,1,0,23736858,51,1
30,23737194,153,-498,-853,-420,-630,-210,78,456,-861,-199,199,-409,861.289978,42.70000076,20.70000076,41.5,2,32.93968201,-106.9226379,1389.099976,0,23737194,56,1
30,23737526,153,-497,-853,-490,-700,-280,82,449,-877,-193,198,-409,861.2700195,42.70000076,20.70000076,41.5,2,32.93968201,-106.9226379,1389.099976,0,23737526,51,14
30,23737858,152,-496,-852,-490,-700,-280,78,468,-873,-201,196,-418,861.4000244,42.70000076,20.70000076,41.5,2,32.93968201,-106.9226379,1389.099976,0,23737858,51,14
30,23738188,155,-498,-853,-560,-700,-280,78,452,-853,-205,195,-414,861.3699951,42.70000076,20.70000076,41.5,2,32.93968201,-106.9226379,0,0,23738188,51,14
30,23738526,153,-497,-852,-490,-700,-280,74,456,-845,-204,202,-408,861.3400269,42.70000076,20.70000076,41.5,2,32.93968201,-106.9226379,0,0,23738526,57,11
30,23738858,153,-496,-854,-630,-700,-210,74,452,-853,-211,202,-408,861.289978,42.70000076,20.29999924,41.5,2,32.93968201,-106.9226379,0,0,23738858,51,11
30,23739187,154,-497,-854,-630,-700,-210,74,460,-861,-204,193,-421,861.3300171,42.70000076,20.29999924,41.5,2,32.93968201,-106.9226379,0,0,23739187,50,11
30,23739519,153,-497,-852,-490,-630,-280,78,456,-877,-207,196,-405,861.0700073,42.70000076,20.29999924,41.5,2,32.93968201,-106.9226379,0,0,23739519,51,13
30,23739856,153,-497,-853,-490,-700,-280,74,452,-849,-199,198,-402,861.2199707,42.70000076,20.5,41.5,2,32.93968201,-106.9226379,0,0,23739856,57,1
30,23740186,153,-497,-854,-490,-630,-280,86,452,-873,-204,198,-403,861.1900024,42.70000076,20.5,41.5,2,32.93968201,-106.9226379,0,0,23740186,50,1
30,23740517,153,-496,-852,-490,-630,-210,74,460,-849,-201,190,-409,861.3699951,42.70000076,20.5,41.5,2,32.93968201,-106.9226379,0,0,23740517,51,14
30,23740850,154,-498,-852,-490,-630,-280,82,456,-849,-214,199,-412,861.2800293,42.70000076,20.79999924,41.5,2,32.93968201,-106.9226379,0,0,23740850,51,14
30,23741180,153,-496,-853,-420,-700,-210,78,449,-841,-199,195,-409,861.2600098,42.70000076,20.79999924,41.5,2,32.93968201,-106.9226379,0,0,23741180,50,14
30,23741517,152,-497,-854,-490,-700,-210,78,456,-861,-202,199,-411,861.1799927,42.70000076,20.79999924,41.5,2,32.93968201,-106.9226379,0,0,23741517,57,14
30,23741849,154,-497,-854,-560,-770,-210,74,456,-849,-202,201,-412,861.2299805,42.70000076,20.39999962,41.5,2,32.93968201,-106.9226379,0,0,23741849,51,14
30,23742179,154,-497,-854,-490,-700,-280,90,460,-865,-202,204,-411,861.3300171,42.70000076,20.39999962,41.5,2,32.93968201,-106.9226379,0,0,23742179,50,14
30,23742511,153,-498,-855,-560,-630,-210,70,452,-849,-207,195,-417,861.3900146,42.70000076,20.39999962,41.5,2,32.93968201,-106.9226379,0,0,23742511,51,12
30,23742849,154,-496,-853,-490,-700,-280,78,460,-857,-204,196,-411,861.210022,42.70000076,20.39999962,41.5,2,32.93968201,-106.9226379,0,0,23742849,57,12
30,23743178,155,-500,-855,-490,-630,-280,86,452,-873,-199,201,-408,861.2800293,42.70000076,20.5,41.5,2,32.93968201,-106.9226379,0,0,23743178,50,12
30,23743509,154,-497,-854,-490,-700,-210,74,452,-849,-210,192,-405,861.2999878,42.70000076,20.5,41.5,2,32.93968201,-106.9226379,0,0,23743509,51,14
30,23743842,154,-498,-855,-560,-700,-280,70,456,-865,-207,190,-405,861.3200073,42.70000076,20.5,41.5,2,32.93968201,-106.9226379,0,0,23743842,51,14
30,23744177,154,-496,-854,-490,-700,-280,82,460,-865,-205,196,-411,861.3300171,42.70000076,20.39999962,41.5,2,32.93968201,-106.9226379,1387.400024,0,23744177,56,14
30,23744510,154,-496,-853,-560,-700,-280,78,452,-857,-208,198,-411,861.3300171,42.70000076,20.39999962,41.5,2,32.93968201,-106.9226379,1387.400024,0,23744510,51,14
30,23744842,154,-498,-853,-490,-700,-210,94,456,-849,-199,204,-408,861.2700195,42.70000076,20.39999962,41.5,2,32.93968201,-106.9226379,1387.400024,0,23744842,51,14
30,23745171,153,-498,-853,-490,-700,-210,78,460,-869,-207,195,-409,861.1799927,42.70000076,20.60000038,41.5,2,32.93968201,106.9226456,1387.199951,0,23745171,50,14
30,23745521,152,-495,-852,-560,-700,-210,74,460,-845,-208,201,-418,861.3400269,42.70000076,20.60000038,41.5,2,32.93968201,106.9226456,1387.199951,0,23745521,70,14
30,23745853,154,-498,-852,-560,-700,-280,82,456,-880,-201,199,-414,861.2800293,42.70000076,20.60000038,41.5,2,32.93968201,106.9226456,1387.199951,0,23745853,51,14
30,23746183,153,-497,-854,-490,-700,-280,74,452,-853,-207,199,-412,861.3200073,42.70000076,20.60000038,41.59999847,2,32.93968201,106.9226456,1387.400024,0,23746183,50,14
30,23746514,152,-497,-852,-490,-630,-280,74,452,-853,-205,193,-415,861.2399902,42.70000076,20.60000038,41.59999847,2,32.93968201,106.9226456,1387.400024,0,23746514,51,14
30,23746845,152,-497,-851,-490,-700,-210,66,456,-857,-208,196,-411,861.1300049,42.70000076,20.60000038,41.59999847,2,32.93968201,106.9226456,1387.400024,0,23746845,51,14
30,23747181,152,-493,-852,-630,-700,-280,70,456,-873,-207,195,-415,861.289978,42.70000076,20.29999924,41.5,2,32.93968201,-106.9225006,1387.300049,0,23747181,56,14
30,23747513,156,-500,-851,140,-350,-420,94,456,-865,-213,192,-414,861.25,42.70000076,20.29999924,41.5,2,32.93968201,-106.9225006,1387.300049,0,23747513,51,2
30,23747845,154,-500,-853,-700,-770,-280,74,460,-877,-211,195,-409,861.3599854,42.70000076,20.29999924,41.5,2,32.93968201,-106.9225006,1387.300049,0,23747845,51,2
30,23748174,155,-495,-855,-560,-700,-280,78,460,-861,-204,193,-414,861.2999878,42.70000076,20.70000076,41.5,2,32.93968201,-106.9225006,1387.300049,0,23748174,50,2
30,23748511,151,-491,-854,-560,-700,-280,74,452,-873,-205,199,-406,861.2999878,42.70000076,20.70000076,41.5,2,32.93968201,-106.9225006,1387.300049,0,23748511,57,14
30,23748844,154,-500,-851,-630,-770,-280,86,460,-845,-205,199,-411,861.25,42.70000076,20.70000076,41.5,2,32.93968201,-106.9225006,1387.300049,0,23748844,51,14
30,23749174,150,-497,-855,-420,-630,-280,66,449,-888,-210,199,-408,861.3400269,42.70000076,20.10000038,41.5,2,32.93968201,-106.9225006,1,0,23749174,50,14
30,23749505,151,-488,-848,-490,-700,-210,62,449,-857,-204,189,-412,861.2600098,42.70000076,20.10000038,41.5,2,32.93968201,-106.9225006,1,0,23749505,51,13
30,23749843,150,-488,-832,-980,-840,-210,86,449,-826,-207,198,-409,861.4299927,42.70000076,20.10000038,41.5,2,32.93968201,-106.9225006,1,0,23749843,57,1
30,23750173,157,-498,-851,-280,-560,-280,78,452,-888,-210,198,-415,861.289978,42.70000076,20.20000076,41.59999847,2,32.93968201,-106.9225006,0,0,23750173,50,1
30,23750507,152,-497,-856,-280,-700,-210,74,460,-845,-210,195,-408,861.2199707,42.70000076,20.20000076,41.59999847,2,32.93968201,-106.9225006,0,0,23750507,53,14
30,23750838,153,-493,-850,-700,-770,-210,78,449,-873,-204,196,-411,861.3499756,42.70000076,20.20000076,41.59999847,2,32.93968201,-106.9225006,0,0,23750838,51,14
30,23751174,153,-499,-850,-560,-630,-210,70,460,-845,-208,198,-411,861.3599854,42.70000076,20.39999962,41.59999847,2,32.93968201,-106.9226303,1387.300049,0,23751174,56,14
30,23751506,154,-499,-852,-630,-630,-280,82,460,-849,-205,196,-414,861.1699829,42.70000076,20.39999962,41.59999847,2,32.93968201,-106.9226303,1387.300049,0,23751506,51,14
30,23751838,150,-497,-855,-700,-700,-210,78,452,-845,-198,198,-406,861.3099976,42.70000076,20.39999962,41.59999847,2,32.93968201,-106.9226303,1387.300049,0,23751838,51,14
30,23752168,154,-497,-855,-560,-700,-280,86,456,-853,-202,201,-409,861.1500244,42.70000076,20.60000038,41.59999847,2,32.93968201,-106.9226303,1,0,23752168,50,14
30,23752499,155,-498,-854,-420,-700,-210,86,456,-877,-201,201,-415,861.2700195,42.70000076,20.60000038,41.59999847,2,32.93968201,-106.9226303,1,0,23752499,51,14
30,23752836,153,-497,-854,-490,-700,-280,74,460,-865,-201,195,-418,861.289978,42.70000076,20.60000038,41.59999847,2,32.93968201,-106.9226303,1,0,23752836,57,14
30,23753166,153,-497,-854,-490,-630,-280,66,464,-861,-204,196,-414,861.2399902,42.70000076,20,41.59999847,2,32.93968201,-106.9226303,1,0,23753166,50,14
30,23753497,154,-498,-853,-420,-700,-210,78,452,-865,-201,186,-411,861.3300171,42.70000076,20,41.59999847,2,32.93968201,-106.9226303,1,0,23753497,51,13
30,23753829,155,-497,-853,-420,-630,-280,78,452,-838,-201,201,-420,861.3300171,42.70000076,20,41.59999847,2,32.93968201,-106.9226303,1,0,23753829,51,0
